ID	sex	B_IN	B_Mem	Plasma	CD4_ET	CD4_NC	CD4_SOX4	CD8_ET	CD8_NC	CD8_S100B	DC1	Mono_C	Mono_NC	NK	NK_R
ENSGEXAMPLE097-rs000097	female	-0.0188551110999849	-0.0459457957940077	-0.196309834816089	0.106633464892924	0.0837088871911104	-0.185941645777293	0.287513118932708	-0.145791209837881	-0.19117100717643	-0.16524126614129	0.0374452427795019	-0.257382890181476	-0.0264028985264075	-0.0108087178309264
ENSGEXAMPLE098-rs000098	female	0.225891218260514	-0.0872819824192385	-0.12914082208301	0.213591134199801	0.130740454647993	0.133059857363649	0.0588285401090451	0.159727720041096	0.108246762405127	-0.216052685061128	0.0135782175460202	-0.0352559710628701	0.07148850874769	-0.0795135029176538
ENSGEXAMPLE099-rs000099	female	-0.113328726686765	0.112725719030102	-0.0225231447018742	-0.0642180647314039	0.350238524870846	-0.297107753178235	-0.164113647362479	-0.273828411200079	-0.209032627411732	0.248834207254127	-0.0530793358559265	-0.0214905212192174	0.244577367211542	0.0867658170960357
ENSGEXAMPLE100-rs000100	female	0.13514416726319	-0.150810877329279	-0.20035819610828	-0.0391003265785776	0.185783706766746	0.0610354398705601	0.0924916315822476	0.50068647148354	0.48776822138321	-0.246208902014917	-0.338759573447715	0.106845120848148	-0.0426275895406345	0.142224262689822
ENSGEXAMPLE101-rs000101	female	0.214628877406698	0.0106606505721301	-0.134839680349077	-0.0164701140749631	-0.323126041677769	-0.133361132433666	-0.307035328485	-0.153386664472719	0.298126990213112	0.047711680799311	-0.354206757973624	0.209933781680676	-0.011136228924985	-0.0525674310900772
ENSGEXAMPLE102-rs000102	female	-0.391552071457256	0.031121590134441	0.0661143910380431	-0.049780332492488	-0.135850193170267	-0.0806638302862997	0.0938721339573068	0.0113200793573247	0.0257330856174013	-0.218836782470598	-0.135516068781912	-0.0884220865486478	-0.0519231582101136	0.368631160286151
ENSGEXAMPLE103-rs000103	female	0.0389053261134312	-0.0803331190752016	0.0942339731816997	0.364303747589179	-0.0246404710244007	-0.0678442508938262	0.436352863353068	0.0103330140551019	0.374304073908663	0.0466848951000637	0.13647615405531	-0.218185738931324	0.143395432050221	-0.22788599373278
ENSGEXAMPLE104-rs000104	female	-0.387654803129144	0.0644597067770988	0.0148383414478546	-0.192621544904564	0.000942883416814005	-0.00837904209801477	0.0134257894860869	0.12964444378187	-0.0526522708964388	-0.158878608515591	-0.0478937558537627	-0.094761275924151	-0.0306287904042299	-0.0588867623238027
ENSGEXAMPLE105-rs000105	female	0.0999562276323286	0.00753189260786647	0.173367126093302	0.0698582760772389	-0.161625444654229	0.163831847473327	0.0359530773281693	-0.364047193570423	0.170413010236586	-0.0538915680624425	-0.113785208754459	-0.240947151255521	0.187523746773409	0.0117905396141352
ENSGEXAMPLE106-rs000106	female	-0.198012331885241	-0.28004698593733	-0.273102970588157	-0.0659615279671789	-0.237623879797825	-0.104128708381754	0.00159309004211314	0.211702545196732	-0.0735308129773004	0.28735162396	-0.141965625613673	-0.158947181195801	-0.241312966753543	-0.0281555983138263
ENSGEXAMPLE107-rs000107	female	-0.132084828276217	0.229100870938787	0.0611141527253517	0.202689855087278	-0.151514580045655	-0.137196680321151	-0.187789507232943	0.0589815499762152	0.0934611734944235	-0.138465045774575	-0.0635288673076871	-0.203053560394847	-0.0206244807907086	0.0576067026052657
ENSGEXAMPLE108-rs000108	female	-0.0293027428333877	0.0911619740881233	-0.102323633160225	0.0606611425844673	0.0705393388782974	-0.366700180272489	0.147593924187307	0.204422965319756	0.057051347332708	-0.297979824835689	0.209885380720905	0.156125623983196	-0.0371828779757439	-0.123410885870927
ENSGEXAMPLE109-rs000109	female	-0.114315344185528	0.0132250807846371	0.0619725544223164	0.0483884899093234	-0.0665747109134839	0.0924501230688995	-0.0821569583210812	0.238069311724805	-0.129214115176972	0.0571725466755213	-0.150895003380735	0.515491795483102	-0.311925834083743	-0.0668557131718675
ENSGEXAMPLE110-rs000110	female	-0.289554389824913	0.143404741315815	0.280463573282702	0.162593827221917	0.413139132127537	0.101673740981063	-0.0189176917152936	-0.173823779117825	-0.00399878148490072	-0.0213357189011586	0.0832990873526315	0.0196039182186877	-0.453614442982202	-0.0602787251910053
ENSGEXAMPLE111-rs000111	female	-0.0856567102917598	-0.0471422452181565	0.21715736857184	0.395065194070953	0.0636756383580458	-0.353560447872305	0.0599875530357703	0.322822096741033	0.168279634806817	-0.0814063842821557	0.25308798193552	0.0564119357534576	-0.304651577932359	-0.087758657939353
ENSGEXAMPLE112-rs000112	female	-0.188946218885534	-0.0137928446392308	-0.104302034980066	-0.125097470469526	0.0579782560496752	0.345780578940134	-0.135889725579348	-0.236999960514411	-0.0645349427948049	-0.132035939713931	0.297724513606258	-0.107594067810563	-0.112943697722953	0.126292934817837
ENSGEXAMPLE113-rs000113	female	0.148324041009265	0.229201036564459	0.340020064521452	-0.0565030193070111	-0.05502629645391	0.198086575970943	-0.200754294426198	-0.182116606487829	-0.176590375828508	0.175781456659073	0.0691776309710861	-0.102139713043804	0.0421022381304552	-0.00577835830263797
ENSGEXAMPLE114-rs000114	female	-0.0876381025078409	0.174052015094511	-0.054939809232812	-0.192023445850971	0.115243964909051	-0.120570210232791	-0.396221427753042	0.0560230682376584	-0.123690273810258	-0.0868818288125332	-0.174406639773928	0.0559644106839147	-0.120369923605663	-0.0742755576266557
ENSGEXAMPLE115-rs000115	female	0.350639884739522	0.0743825252219536	-0.0333140445183158	-0.160392631789645	-0.181570370526643	0.270393694324361	-0.241584884701336	0.0941155519240784	0.0620718602184318	0.118194844033959	0.246969575445238	0.396799789574333	-0.215449284368358	-0.241521109187304
ENSGEXAMPLE116-rs000116	female	-0.0208518782450438	0.173610337669899	0.0899354277288214	-0.312340192647878	0.0454839984778714	0.0878480193397055	0.217465806515064	0.186173081420801	0.356935641109011	0.248693982289444	-0.259082713069137	0.066717804954729	0.117351658088559	0.104309161693995
ENSGEXAMPLE117-rs000117	female	0.277654721622979	-0.00477873920987573	0.418556960136182	-0.0392749893018701	-0.232689295254519	-0.112157768532114	0.0167241701083051	0.0792181470418625	-0.0234439378542558	0.235912573663015	-0.154856527663545	0.0990533590605448	0.0276660294546859	-0.22931605901368
ENSGEXAMPLE118-rs000118	female	0.0532678978037818	0.23057452388304	-0.121667378369881	-0.060829225322726	0.136971570955414	0.150298988651894	0.157666108571746	0.425231513320621	-0.0112939193182777	-0.0293226013456934	0.0218376454903291	0.0744611206252159	-0.00650661205348203	-0.183620831779026
ENSGEXAMPLE119-rs000119	female	0.166414507712242	-0.187172030441371	-0.142326027141339	-0.085217258123617	0.107345711139851	0.163194935524803	-0.0449849969266425	0.208383541183213	-0.135823578554501	-0.225533468134727	-0.0872037836786148	0.00380553335842898	-0.180344213839322	-0.00328153527736505
ENSGEXAMPLE120-rs000120	female	-0.0581122512731849	-0.205629980342569	0.0425674019146539	0.150143171006247	-0.149472834245972	0.273303377007712	-0.000365309626821721	-0.355959909123039	0.165554779974515	-0.337744051242699	-0.15298422147323	-0.0295897487714217	-0.12402623039534	0.104918546541192
ENSGEXAMPLE121-rs000121	female	0.205749211868825	0.288351270852309	-0.0981848234198432	-0.1718486871255	-0.0520308534625747	-0.0465320727012153	0.0564271979406542	0.329494507585253	0.0224726407464565	0.194773798037327	-0.0309174435498957	0.00261858108051777	-0.104348413262729	0.0326770017162437
ENSGEXAMPLE122-rs000122	female	0.0621590588948781	-0.299428040935056	0.187871008075495	0.309401518567653	0.113671410899073	0.036015117860851	-0.106321852301786	0.230513165150234	0.106960724541653	-0.0122412770425253	-0.228707933257566	-0.0247160363746406	-0.031430117048349	-0.135263903889238
ENSGEXAMPLE123-rs000123	female	0.420798677564201	0.405616963534907	0.195995610039315	0.241510533786882	0.0230615751481315	0.0202238395510936	-0.196988777815515	-0.112054926293537	0.0582993438862807	0.278921690138341	-0.208920775409547	0.174738045054817	0.00980367711071929	0.248682517692116
ENSGEXAMPLE124-rs000124	female	-0.157713922912894	-0.168779177878139	-0.279883571402854	0.213747427347813	0.106076396480691	0.0475429461065717	0.39149648544095	0.153781991238087	-0.10429224145122	0.159443594979692	-0.0959802224859739	-0.146197457163869	0.166378098012243	-0.361835818205728
ENSGEXAMPLE125-rs000125	female	-0.00300033069569663	0.054866394683982	0.0402959012921117	0.0359887459912533	-0.104189031707024	0.192925188410632	0.302836821632513	-0.35045672083845	0.108640697064003	0.0157229515677738	0.0599360025088447	-0.0472351095515411	0.561566717306348	0.226518273201967
ENSGEXAMPLE126-rs000126	female	0.142031938525569	0.323700634894474	0.0911437675346017	-0.102147115817623	-0.184525763328072	-0.233609255934173	-0.219074485125453	-0.128868462156009	0.0974381728254197	0.306364645785212	-0.0975551548831022	0.166042365969454	-0.0714691709593385	0.195506169641662
ENSGEXAMPLE127-rs000127	female	-0.261173857101047	0.186971569295996	0.0345946893460343	-0.123323340935758	-0.0492840359948133	-0.153983352684874	0.172799544739038	-0.0880040623854104	-0.0988538041194433	-0.0908861568440332	-0.0503282264581315	0.0672979633059779	0.234725855658766	0.0568994699990267
ENSGEXAMPLE128-rs000128	female	0.0994773320551341	-0.284251833725672	-0.132060297889637	-0.211230452609465	0.231486460721266	0.223321797657184	-0.0872553418649907	-0.14365207369386	0.212486770822692	0.290282219154861	0.0711246877734347	0.0572922349678771	-0.119785363803015	-0.10843587961662
ENSGEXAMPLE129-rs000129	female	-0.243629820170665	-0.208570186507037	-0.211537672016948	-0.219141121445831	-0.184485403391319	-0.165607369925596	-0.162609611013782	0.14063592532781	-0.0402988307253437	-0.201031773917603	0.0884785902972186	-0.152381904769287	0.182663997215249	-0.103144373616435
ENSGEXAMPLE130-rs000130	female	0.0340785611801897	0.112191676628645	0.0290454521490938	-0.100848708508788	0.156475761729117	0.104053192240869	-0.337568629727825	-0.057132382441482	-0.248671579659778	-0.142341323622219	-0.193606374571255	0.0204277078393227	-0.124971011728677	0.296305675563586
ENSGEXAMPLE131-rs000131	female	0.351354868364719	-0.385289680596844	0.0911633654455534	-0.0474592364414877	0.121076225265043	0.096604236730244	0.222966897690051	0.277413139198957	-0.263450658452889	0.102619389648599	0.0236959269383748	0.00517885497435632	0.278583072780068	0.130274228531284
ENSGEXAMPLE132-rs000132	female	-0.231570591909814	-0.171452584684936	-0.0719741714043021	0.0373563869252734	0.0214180220877411	0.0560395974601584	0.086966835370729	0.0600345959801728	-0.233171492849912	-0.0300738961445948	0.196893031675893	-0.0391958144479078	0.046996189329824	-0.3059778979656
ENSGEXAMPLE133-rs000133	female	0.105765269973171	-0.0655178765341924	-0.257343798589551	-0.292611345160289	-0.389015434595921	0.17637961842727	0.0232964572386733	-0.084952485053407	0.132402811485941	-0.124200652997105	-0.394546147700508	0.204933313152986	0.435513873954163	-0.00596632322515914
ENSGEXAMPLE134-rs000134	female	0.00894881864557185	-0.0955949410226387	-0.257765840973363	-0.265259870637584	0.0298089063541928	0.173905038526507	-0.070729951646193	0.0443869735953535	0.012177324280369	-0.0543969331126679	0.123827573942775	0.0399259377456628	0.012566635823019	0.0531578032944587
ENSGEXAMPLE135-rs000135	female	0.0749191591296592	0.0365920717205844	0.173484517883467	0.027289436661726	0.0928996808104214	-0.1102180026731	0.450356805023998	-0.219867700912417	-0.284586080516051	0.206817067437809	-0.118469347834916	0.0304845130319302	-0.0618117614542267	0.12985653678756
ENSGEXAMPLE136-rs000136	female	0.0102186372747784	0.0494600295497928	-0.00394862625614846	-0.120472936650738	0.0850429378080601	0.496537469025376	-0.11614507185078	-0.0998898273628676	-0.138964495055499	-0.014545227435567	0.417852310005879	0.243248324522184	0.0367913564380065	0.0113863428337816
ENSGEXAMPLE137-rs000137	female	0.0145602000645353	-0.25768624025423	0.0360185513052137	-0.18822358203009	0.150260328244694	-0.061119398598892	0.21521418537453	-0.0942508388681054	-0.0265471148940608	-0.183192762687916	-0.179951545556543	-0.195992789059185	0.0214409413804933	0.106505337256527
ENSGEXAMPLE138-rs000138	female	-0.265486003630828	-0.000853317371890247	-0.12334273201658	-0.296106893463769	-0.147146192868633	-0.266859310063214	-0.0119270447060842	0.100954803271356	0.0252859658313386	0.279014006953785	0.127071638391455	0.0683839506870938	0.145768029164946	0.39944575792267
ENSGEXAMPLE139-rs000139	female	-0.227643868932503	-0.289486528359508	-0.0373001754381099	0.150297436470708	-0.242628775651647	-0.065283606633506	0.38639950639747	0.0553693396222758	0.266093915213661	-0.254998599495115	0.0376666392072325	-0.0538505918423101	0.214418342292671	-0.169853192551467
ENSGEXAMPLE140-rs000140	female	0.0468171122414855	-0.0415378425709239	-0.0319756558576162	-0.0258662342904884	0.0431503969997753	-0.424418892388292	-0.017891236666719	0.290648113741706	0.0277294387603777	0.319405309517892	-0.0693543726641488	-0.0386857292467228	-0.0926761670443724	-0.00954701594275741
ENSGEXAMPLE141-rs000141	female	0.141315831275367	-0.0257562041776176	-0.125821947201978	0.21783174382965	-0.00960330413412574	-0.207352790527081	0.0786206605056115	0.050199174760584	-0.0979867722846963	0.0172456282544971	-0.160635558997665	0.104460417514452	-0.066448830253533	-0.0708108855432973
ENSGEXAMPLE142-rs000142	female	0.0197478737640273	-0.0381968366199206	-0.0474338174246367	0.0356391510485805	0.234301690575097	0.290733783950795	-0.14433245721377	0.010435691385479	-0.273284253911579	0.0312497480495595	0.459384405520932	-0.38764209336328	0.0551376923140738	0.0702221497852398
ENSGEXAMPLE143-rs000143	female	-0.0159836034624596	0.194444567066187	0.291211280670918	0.434063771332904	0.262994799616356	-0.0378800732044095	-0.0865053112030212	0.271708433059142	0.136070579145686	0.401254802963742	-0.0953114749819207	0.154077284810112	-0.467016284058854	0.0986587330745046
ENSGEXAMPLE144-rs000144	female	0.0281520689137869	-0.215001919765588	0.0995918575886302	-0.0212510912586681	0.17967368505764	-0.155685215846035	-0.069667617922001	-0.172110837702377	-0.129680703272427	0.249664222314199	0.0029593288059753	-0.139066314684515	-0.0727529621514233	0.214867806694168
ENSGEXAMPLE145-rs000145	female	-0.283457426143408	0.124810773926545	0.0351302661582094	0.239500675506146	-0.18368083502193	-0.0397759642733555	-0.154388434153418	0.110363345281492	-0.29054786225256	-0.0730362135286982	-0.368002145940385	0.107337409346551	0.295137254235178	-0.205232001900433
ENSGEXAMPLE146-rs000146	female	0.109135024433269	0.0308703511321933	0.125145555782566	-0.0823104216586088	-0.444270137519385	0.0398844090773213	-0.337175563515729	0.0841520635243518	0.0336219975399638	0.0717563173580506	-0.161080822479944	-0.168182440384367	-0.179399369397969	-0.259484582424586
ENSGEXAMPLE147-rs000147	female	0.0575622642895401	0.175241425514363	0.0119381976743803	-0.0668722325082402	0.0709215551844558	0.295759680610729	0.109206370643647	0.0561427802786173	-0.174107921373661	-0.253451700826657	-0.0340512462355944	-0.0157502278101187	0.139128220040754	-0.0839404024745977
ENSGEXAMPLE148-rs000148	female	0.231695543809357	-0.404984336294777	0.165663135669736	0.288374294964787	0.289252689830174	-0.115682703667218	0.00500784459757694	0.213338311906687	-0.276237134210257	0.0400073644851072	-0.231368583115589	-0.0196817164912334	-0.0522158719028942	0.337387669328737
ENSGEXAMPLE149-rs000149	female	0.0927989015894259	-0.145124992317026	0.372326725924802	0.0365411855576292	0.179345959843642	-0.149157472957655	0.269914528563077	-0.0807482948319414	0.176228009355903	0.276782730099379	0.137724923575225	-0.284140978722484	-0.00614786912134005	0.0507992403185006
ENSGEXAMPLE150-rs000150	female	0.345795874727486	0.0924359409650632	-0.327808124142028	0.10898707055252	0.019121118014226	-0.375083727472499	0.339993709291527	-0.00925619501832663	-0.453382455331854	-0.0971937428322685	0.103012729356406	0.0707766882093638	0.177183234822187	-0.061417647797735
ENSGEXAMPLE151-rs000151	female	0.223551270390201	-0.0219223234852564	0.00729648683488846	-0.045277989785144	0.0295634157003081	0.000500360336737418	-0.142611579282125	0.184707178670933	-0.109672145214248	0.0290641342401781	-0.332112688448258	0.210137718513052	-0.0581638445111357	-0.290107561021485
ENSGEXAMPLE152-rs000152	female	0.161211541612014	0.0362181091613778	0.027888018356232	-0.103063718270127	-0.24857023493562	-0.28858654766213	-0.21655421465796	0.00188672945942257	-0.0450173587476783	0.13192889419166	0.150192560036932	-0.202910578748148	-0.00435523913098194	-0.120554898526637
ENSGEXAMPLE153-rs000153	female	0.121440108048071	-0.243362576370649	0.19055885068762	-0.182942789025662	0.00568079470428812	0.130285502629297	-0.0408671566437907	-0.101678754746776	-0.276854876745548	0.369220658215607	-0.133346959089639	0.199686855374865	0.0626890387030875	-0.188566021101584
ENSGEXAMPLE154-rs000154	female	-0.295400446232888	-0.0686468779734624	-0.298531137765327	-0.0652413279505782	0.302686632854867	-0.149946888147284	-0.133879326364089	0.213945975113847	-0.121855689354596	-0.067415707319101	-0.292791567116642	-0.114914962968155	0.252849707448807	0.0756017578356468
ENSGEXAMPLE155-rs000155	female	-0.0495552981933037	0.00840204605780419	-0.142960787684549	-0.194913162030014	0.0804908087543181	0.238493827193238	-0.272454467760548	-0.0743493894536304	-0.0367766314374777	-0.0666515609385972	0.103008060861267	-0.0897552452365904	0.0983166304547723	-0.0746935614713782
ENSGEXAMPLE156-rs000156	female	-0.193989630011423	-0.135636295104532	0.179154445553845	0.0429073320316591	0.00711498875575813	-0.339084165156456	0.0112636321289865	-0.208135945204468	0.0175260939524554	0.266944667725566	0.245344060825817	0.0648588507691553	0.091975644352872	0.077363989455621
ENSGEXAMPLE157-rs000157	female	0.0280084628687255	-0.0321160938618431	-0.0295088583781057	-0.559460790078111	-0.26839298200328	-0.0906949863041077	0.0425532534708924	0.0128611693181455	0.0324758703696424	-0.295380245536623	0.00430065463243553	0.108391723644035	-0.0905086793641773	-0.0987977218659997
ENSGEXAMPLE158-rs000158	female	0.0745863017770665	0.134068088705716	-0.331327221887065	-0.184004447785898	-0.248366764778401	-0.200889840164214	0.287040077241133	-0.0852432275875651	-0.0227338493932448	-0.015733668029909	0.0189095195165739	-0.0251504683735295	-0.192857122990614	-0.103380697712264
ENSGEXAMPLE159-rs000159	female	0.0554292190111955	0.0774800522809419	0.331644400551878	-0.145189951582356	0.0089639877597612	-0.0488057241074669	-0.165691012697342	0.138035470817798	0.255501486357748	0.0554247074784382	-0.209678476485855	0.160229487139093	-0.257319993258538	0.163660621982941
ENSGEXAMPLE160-rs000160	female	-0.159036863994845	-0.284699092845005	-0.159660101467104	-0.0559727898829242	0.119138409039537	-0.0241554402513594	-0.0426663662336445	0.295642581143694	-0.175077341978706	0.158088698541533	0.0481212687056075	-0.0669641066648637	-0.0126817775223206	0.094316103441308
ENSGEXAMPLE161-rs000161	female	0.194996366997443	0.188252576147797	-0.0208705573567718	0.263149275598214	0.171057522590732	0.1529605859617	0.139466146596789	0.0589658647911015	-0.287215161344626	0.219996210123819	0.0143043145482465	-0.0866378201091317	0.0171970229368683	0.207131097022951
ENSGEXAMPLE162-rs000162	female	-0.143479972577777	0.185813026783245	-0.137125918402247	-0.0347904317231328	-0.011008762463507	-0.258487544825074	-0.0536775202119103	0.0847544625044309	0.269306913337696	0.206625798167939	-0.107357644989921	0.061014279830999	0.0511134091270543	-0.0623749816976624
ENSGEXAMPLE163-rs000163	female	0.198082252217399	0.136014267423884	-0.079020964066389	0.158207401120562	-0.202289733893407	-0.192026365196944	0.243382698111097	0.0222191490018869	0.557734231641504	-0.0415167660529658	0.335905281158681	-0.272185363538685	0.293852124821041	-0.125151642823233
ENSGEXAMPLE164-rs000164	female	0.123456954306923	-0.372201356299368	-0.0576756753627505	0.0772053796354643	0.140722981099897	0.208685962093523	0.0295477859385439	0.424640329751481	0.0891119301852143	-0.0707461546163283	0.221712457849215	0.244219900517335	-0.289492453252264	-0.207947069372749
ENSGEXAMPLE165-rs000165	female	0.160708961051255	-0.206739630235741	-0.258264869873105	-0.0576750009714736	0.0994863571650237	-0.128340187227702	0.228845820104095	0.0565057838322059	0.232089739280413	0.153856067581424	0.00888482245174457	0.0712938461290608	-0.147581096121809	0.0603799961000033
ENSGEXAMPLE166-rs000166	female	-0.336490658286088	0.220678879581205	-0.066077805039588	0.120503087176632	-0.0422216464234745	0.124138070379732	-0.0225402472363801	0.107153191081983	0.129030639269183	-0.199077260619002	0.26044707481312	0.0458481440182701	0.204960164712512	-0.233593222556598
ENSGEXAMPLE167-rs000167	female	0.167707809145377	0.172708312125704	0.0653633473748933	-0.185953198012757	0.265971310242521	-0.157132711052204	-0.034752622467638	-0.13417596294489	-0.24658177689658	0.0285078829335139	-0.519279019143712	-0.0466924182984524	0.00502596329204403	0.110132566711381
ENSGEXAMPLE168-rs000168	female	0.173687308540815	0.0619936595071607	0.0519061125091754	0.131602070200254	-0.178112569805637	0.274351199745144	-0.0925542301618433	-0.0186229947879836	-0.11026346388843	-0.099521715735679	0.200327361551207	-0.0185731847914014	-0.350276904106635	-0.0696925160095787
ENSGEXAMPLE169-rs000169	female	0.115174550751231	0.212457508164538	-0.302399829490213	0.0846527313317992	0.00182566263066219	-0.0366978306210316	-0.0294190150014258	-0.0322641448775913	0.0674839461055337	0.0894544057705831	0.00758614236087702	-0.142798475694848	-0.080241566951959	-0.209204499600863
ENSGEXAMPLE170-rs000170	female	0.11697561384551	0.0295338465886053	-0.159612869950895	0.0872168637400602	-0.0362019206267083	-0.120603700230494	-0.210100084105201	-0.271807566582359	-0.0412299740099541	-0.156742757515411	0.0780628631402275	0.15522704717262	0.100148404176498	-0.142038729132312
ENSGEXAMPLE171-rs000171	female	-0.0148502814137661	-0.149463648349193	0.255079587022344	-0.279424226694216	-0.0708480795300805	-0.177670031675846	-0.0178671923981131	0.231481699426892	0.125133109067774	-0.0256693641530152	-0.0214642763309751	-0.0725426254193314	0.18679150054465	0.312833894235612
ENSGEXAMPLE172-rs000172	female	-0.0730151992515325	0.0929973161773239	-0.0523077317945093	0.250288494679107	-0.270359442401777	-0.0731492372025256	0.071144458926311	0.105756968882207	-0.231937746850579	0.179083219393256	0.0583805186302447	-0.0953888841861011	0.150430020079355	-0.222677570566838
ENSGEXAMPLE173-rs000173	female	-0.10390900410068	0.141924942502074	0.354221376710192	-0.00620917707904231	0.139345296313655	0.211111767023007	0.171874484842344	-0.215612320937321	-0.182078747875157	-0.0971615979858956	-0.178239172802488	0.23980130557511	0.0921175964977636	-0.0887526466933044
ENSGEXAMPLE174-rs000174	female	-0.110633841636187	0.235548894602891	0.242829395752945	0.105118700279286	-0.129222100417429	0.119785103718081	0.087898102054282	-0.0598182023021156	-0.131446194213162	-0.10124726443747	-0.234494462410408	-0.148580343324029	-0.201368575042495	0.0338430888255624
ENSGEXAMPLE175-rs000175	female	-0.0798603193168371	0.21843975021521	0.275695086830604	-0.12371192233649	0.281695124219285	0.221680943168837	0.12518228502013	0.107088803947414	-0.218002173189362	-0.238618863211479	-0.156606142748848	-0.205041350144015	0.0619510824691369	-0.17704767734863
ENSGEXAMPLE176-rs000176	female	-0.0280189034496747	-0.226580127044349	-0.0350307664418644	0.153338815164053	-0.112612246479763	0.211964681151425	0.128069618440211	0.0621120363315306	0.0838461391934442	-0.449468760565391	-0.16308230519505	0.211324972934989	-0.0268881548460627	-0.0861384431720175
ENSGEXAMPLE177-rs000177	female	0.204436964701262	-0.158526974554586	0.119456938849789	-0.127659838426413	0.0729234651119415	0.375538835728873	-0.0975657144641699	-0.169976575990804	-0.0508232347215787	-0.134905188812198	0.104987369266106	0.0953307841040815	-0.402727052648516	-0.0860491593398758
ENSGEXAMPLE178-rs000178	female	0.095420509580552	-0.131184463242348	-0.0180440934370097	-0.185165133160903	0.287353416716577	0.0248421031834469	-0.11158021981286	-0.116507793379915	-0.370195430848798	0.080186669458796	0.0563735268060219	-0.00376854154596226	0.128720882116543	-0.0820703895599454
ENSGEXAMPLE179-rs000179	female	0.160240164226161	0.116750969510104	0.291731543870967	-0.0250303051515222	-0.014967264412149	0.057458519243718	0.0587456830674497	0.0131343252603611	0.135620212127484	0.178032128178924	0.032814633599159	-0.281115132683585	-0.0122828916101658	-0.177145097886488
ENSGEXAMPLE180-rs000180	female	0.168231305632489	0.0903504515469827	-0.267416723576768	0.172517788886631	-0.00230259243847737	0.00855604800309139	0.150294039046587	0.0332089322230611	-0.0873956221289292	0.286341302624208	-0.315305153253995	0.266732174958335	-0.104121172851047	0.491249639600886
ENSGEXAMPLE181-rs000181	female	-0.181141218830813	-0.21858872451497	0.354351622402903	-0.139495458980022	-0.328294135290853	0.104855428668669	-0.115540474634678	-0.273730552513105	-0.148290332587263	-0.0128022480608746	0.17048152761874	-0.230954124972243	0.156839376886531	-0.0265340325704936
ENSGEXAMPLE182-rs000182	female	-0.0202882201629573	0.0597761779576862	0.167077934510471	0.0797431365037473	-0.178556382217144	-0.0327711469368162	0.106788177150252	-0.222482512151785	0.0941341145945928	0.00137718827565327	0.271668086735268	-0.142885913262544	0.270599512291881	0.012603190751601
ENSGEXAMPLE183-rs000183	female	0.133123941474013	0.0574758617633361	-0.0591838019072412	-0.33112374543166	-0.151305550711778	-0.109199453950092	0.103363859624985	-0.0268388408190052	-0.0987134051026634	0.0399749122821315	-0.297504268905319	0.00864281654129683	-0.0966948947159068	-0.0468497006376423
ENSGEXAMPLE184-rs000184	female	0.0295780335587598	0.0681587136992056	-0.21216279838348	0.200076242374314	0.287030037827364	0.0806266779677887	-0.210709727061682	0.0727063835204679	0.1581835447574	0.0369205151713256	-0.102345776040856	-0.0652589521686801	0.14842275653237	-0.0452253157284331
ENSGEXAMPLE185-rs000185	female	0.163613223123009	-0.207170485251957	-0.214626831372097	-0.0707177496751138	-0.0925416353253607	0.313292374531168	-0.0113779806385149	-0.032625334312397	0.176236014339359	0.317916036904584	0.13389529239421	0.0606974078707489	-0.286354172503933	0.0528086160843552
ENSGEXAMPLE186-rs000186	female	-0.10680722939452	0.278069691644943	0.033653698862121	-0.100577048442489	0.0100937917357463	-0.152159245633623	-0.177807655797874	0.0402870083395929	-0.0392364383967915	-0.033858999942948	0.295812257659341	0.238215016418222	-0.290316557978343	0.0122682598365852
ENSGEXAMPLE187-rs000187	female	-0.0174575861771533	-0.0520308249377916	-0.110913089674668	-0.022241620362322	0.325188758933572	-0.357723069348678	0.362914784413048	-0.162396958991961	0.0358922982455875	0.11471018491078	-0.143312876391742	0.0253656268312228	0.0670900213468748	-0.255918602939137
ENSGEXAMPLE188-rs000188	female	0.0915339804926994	-0.22273475399296	-0.0878722762052021	0.063897424921388	0.357873773178205	0.00159262755534064	-0.223510748805482	-0.00640961344487911	-0.06698862901901	-0.234363090782959	-0.0956106773603268	0.174541306851803	-0.189239158930735	0.141740866978559
ENSGEXAMPLE189-rs000189	female	0.239572942498318	-0.207324126182886	-0.20313586910367	-0.0247615985350995	0.23719517144595	-0.0470867621886727	-0.178011624892034	-0.0266646528521458	0.195598715885851	0.100950461216802	-0.143448794036666	-0.203298880223304	-0.205754044798706	0.016439811595754
ENSGEXAMPLE190-rs000190	female	0.123567914583194	-0.434271976973432	-0.0771102070883575	0.131495782972299	0.125731990809497	0.116312136852247	-0.00350859054621455	0.245723938573095	-0.225781019746969	-0.106376428639269	-0.0801481614136929	0.026389612974694	0.157693864974796	0.291515268702096
ENSGEXAMPLE191-rs000191	female	0.069279262101271	0.133611021493155	0.381201625896781	0.121086961774243	0.238618770500322	-0.0203548451343318	0.11395664539702	-0.40082573441089	-0.0623984485614698	0.104897285896973	-0.300521167080614	0.142989222414371	-0.0794688566619284	0.0582730229224517
ENSGEXAMPLE192-rs000192	female	0.079760400201892	0.0515949171121988	0.0884744281520561	0.084668155113708	0.0899449186476467	-0.00982011034623924	-0.165363184420426	-0.0358299066708988	-0.267770075498587	-0.0923906912401049	0.296654664732674	-0.110058139410488	-0.216008335087912	0.239889623370915
